Time,Open,High,Low,Close,Volume
2023-07-28 01:39:00,4543.997,4544.237,4543.931,4544.184,1
2023-07-28 01:40:00,4544.442,4544.442,4543.931,4543.937,1
2023-07-28 01:41:00,4544.184,4544.737,4544.184,4544.683,1
2023-07-28 01:42:00,4544.942,4545.171,4544.68,4544.924,1
2023-07-28 01:43:00,4545.18,4545.433,4545.047,4545.43,1
2023-07-28 01:44:00,4545.177,4545.791,4545.177,4545.427,1
2023-07-28 01:45:00,4545.171,4545.192,4544.924,4545.177,1
2023-07-28 01:46:00,4544.93,4545.442,4544.807,4545.442,1
2023-07-28 01:47:00,4545.177,4545.442,4545.177,4545.43,1
2023-07-28 01:48:00,4545.192,4545.433,4545.183,4545.433,1
2023-07-28 01:49:00,4545.671,4545.671,4545.18,4545.18,1
2023-07-28 01:50:00,4544.93,4544.93,4544.93,4544.93,1
2023-07-28 01:51:00,4545.186,4545.192,4544.69,4544.69,1
2023-07-28 01:52:00,4544.431,4544.747,4544.431,4544.687,1
2023-07-28 01:53:00,4544.44,4544.702,4544.431,4544.702,1
2023-07-28 01:54:00,4544.813,4545.43,4544.696,4545.186,1
2023-07-28 01:55:00,4545.436,4545.439,4545.171,4545.196,1
2023-07-28 01:56:00,4544.819,4544.946,4544.497,4544.497,1
2023-07-28 01:57:00,4544.184,4544.687,4544.184,4544.449,1
2023-07-28 01:58:00,4544.693,4544.747,4544.326,4544.434,1
2023-07-28 01:59:00,4544.696,4544.949,4544.437,4544.681,1
2023-07-28 02:00:00,4544.44,4544.747,4544.194,4544.203,1
2023-07-28 02:01:00,4543.959,4544.206,4543.703,4543.959,1
2023-07-28 02:02:00,4543.694,4544.07,4543.691,4543.7,1
2023-07-28 02:03:00,4543.447,4543.757,4543.444,4543.444,1
2023-07-28 02:04:00,4543.706,4543.706,4543.216,4543.216,1
2023-07-28 02:05:00,4543.321,4543.507,4542.951,4542.951,1
2023-07-28 02:06:00,4543.213,4543.219,4542.951,4542.951,1
2023-07-28 02:07:00,4543.137,4543.463,4543.137,4543.219,1
2023-07-28 02:08:00,4543.46,4543.691,4543.46,4543.517,1
2023-07-28 02:09:00,4543.697,4543.953,4543.517,4543.691,1
2023-07-28 02:10:00,4543.469,4543.71,4543.463,4543.463,1
2023-07-28 02:11:00,4543.222,4543.704,4543.216,4543.58,1
2023-07-28 02:12:00,4543.454,4544.007,4543.454,4544.007,1
2023-07-28 02:13:00,4543.839,4543.839,4543.463,4543.463,1
2023-07-28 02:14:00,4543.574,4543.96,4543.472,4543.96,1
2023-07-28 02:15:00,4543.704,4543.969,4543.457,4543.457,1
2023-07-28 02:16:00,4543.719,4543.963,4543.454,4543.963,1
2023-07-28 02:17:00,4544.203,4544.203,4544.203,4544.203,1
2023-07-28 02:18:00,4544.267,4544.267,4544.267,4544.267,1
2023-07-28 02:19:00,4543.963,4544.216,4543.963,4544.216,1
2023-07-28 02:20:00,4543.969,4544.017,4543.71,4543.969,1
2023-07-28 02:21:00,4543.767,4543.966,4543.701,4543.951,1
2023-07-28 02:22:00,4543.704,4544.213,4543.701,4544.213,1
2023-07-28 02:23:00,4543.96,4544.137,4543.716,4543.966,1
2023-07-28 02:25:00,4544.204,4544.219,4543.957,4544.216,1
2023-07-28 02:27:00,4544.084,4544.722,4544.084,4544.722,1
2023-07-28 02:28:00,4544.836,4544.962,4544.701,4544.707,1
2023-07-28 02:29:00,4544.842,4544.962,4544.701,4544.957,1
2023-07-28 02:30:00,4544.722,4545.017,4544.704,4544.704,1
2023-07-28 02:31:00,4544.842,4544.966,4544.707,4544.719,1
2023-07-28 02:32:00,4544.839,4544.839,4544.451,4544.457,1
2023-07-28 02:33:00,4544.722,4544.722,4544.722,4544.722,1
2023-07-28 02:34:00,4544.457,4544.719,4544.454,4544.454,1
2023-07-28 02:35:00,4544.216,4544.216,4544.216,4544.216,1
2023-07-28 02:36:00,4544.349,4544.466,4544.349,4544.466,1
2023-07-28 02:37:00,4544.704,4544.704,4544.704,4544.704,1
2023-07-28 02:38:00,4544.843,4544.96,4544.843,4544.96,1
2023-07-28 02:39:00,4545.204,4545.216,4544.707,4544.707,1
2023-07-28 02:40:00,4544.587,4544.587,4544.099,4544.277,1
2023-07-28 02:41:00,4544.087,4544.229,4543.714,4543.964,1
2023-07-28 02:42:00,4543.711,4544.22,4543.711,4544.22,1
2023-07-28 02:43:00,4544.461,4544.482,4544.211,4544.482,1
